,sentinel_image,image,mask1,max_val_swir_nir,num_fire_pixels_mask1
1089,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00370.tif,T37MCM_20200823T072619_20m_stack_maskf_p00370.tif,11653,0
1090,T35ULR_20200821T092031,T35ULR_20200821T092031_20m_stack_p00061.tif,T35ULR_20200821T092031_20m_stack_maskf_p00061.tif,9319,0
1091,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00365.tif,T16SCD_20200815T162839_20m_stack_maskf_p00365.tif,8669,0
1092,T39TWN_20200823T072619,T39TWN_20200823T072619_20m_stack_p00127.tif,T39TWN_20200823T072619_20m_stack_maskf_p00127.tif,12623,0
1093,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00081.tif,T39UXT_20200823T072619_20m_stack_maskf_p00081.tif,14471,0
1094,T30UYC_20200821T105631,T30UYC_20200821T105631_20m_stack_p00432.tif,T30UYC_20200821T105631_20m_stack_maskf_p00432.tif,11388,0
1095,T39TWN_20200823T072619,T39TWN_20200823T072619_20m_stack_p00393.tif,T39TWN_20200823T072619_20m_stack_maskf_p00393.tif,8507,0
1096,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00047.tif,T50TLK_20200810T030551_20m_stack_maskf_p00047.tif,9419,0
1097,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00436.tif,T38SPA_20200823T072619_20m_stack_maskf_p00436.tif,8695,0
1098,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00387.tif,T30PYB_20200827T102559_20m_stack_maskf_p00387.tif,0,0
1099,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00470.tif,T37MCM_20200823T072619_20m_stack_maskf_p00470.tif,10527,0
1100,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00450.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00450.tif,4018,0
1101,T35ULR_20200821T092031,T35ULR_20200821T092031_20m_stack_p00443.tif,T35ULR_20200821T092031_20m_stack_maskf_p00443.tif,12361,0
1102,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00447.tif,T37MCM_20200823T072619_20m_stack_maskf_p00447.tif,11667,0
1103,T52WES_20200812T025549,T52WES_20200812T025549_20m_stack_p00024.tif,T52WES_20200812T025549_20m_stack_maskf_p00024.tif,10423,0
1104,T52LFL_20200812T013719,T52LFL_20200812T013719_20m_stack_p00287.tif,T52LFL_20200812T013719_20m_stack_maskf_p00287.tif,8215,0
1105,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00294.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00294.tif,3709,0
1106,T52WES_20200812T025549,T52WES_20200812T025549_20m_stack_p00403.tif,T52WES_20200812T025549_20m_stack_maskf_p00403.tif,10400,0
1107,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00425.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00425.tif,4135,0
1108,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00071.tif,T39UXT_20200823T072619_20m_stack_maskf_p00071.tif,13758,0
1109,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00032.tif,T39UXT_20200823T072619_20m_stack_maskf_p00032.tif,13189,0
1110,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00247.tif,T38SPA_20200823T072619_20m_stack_maskf_p00247.tif,5223,0
1111,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00222.tif,T16SCD_20200815T162839_20m_stack_maskf_p00222.tif,11067,0
1112,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00449.tif,T43TGH_20200825T053651_20m_stack_maskf_p00449.tif,6763,0
1113,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00112.tif,T38SPA_20200823T072619_20m_stack_maskf_p00112.tif,5403,0
1114,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00444.tif,T21LVK_20200802T141051_20m_stack_maskf_p00444.tif,4905,0
1115,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00191.tif,T55HGV_20200827T000251_20m_stack_maskf_p00191.tif,6740,0
1116,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00127.tif,T22MEA_20200806T135121_20m_stack_maskf_p00127.tif,4945,0
1117,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00445.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00445.tif,4569,0
1118,T43VED_20200812T061639,T43VED_20200812T061639_20m_stack_p00428.tif,T43VED_20200812T061639_20m_stack_maskf_p00428.tif,3912,0
1119,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00195.tif,T55HGV_20200827T000251_20m_stack_maskf_p00195.tif,4899,0
1120,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00130.tif,T22MEA_20200806T135121_20m_stack_maskf_p00130.tif,4988,0
1121,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00461.tif,T39UXT_20200823T072619_20m_stack_maskf_p00461.tif,13069,0
1122,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00174.tif,T37MCM_20200823T072619_20m_stack_maskf_p00174.tif,12928,0
1123,T43VED_20200812T061639,T43VED_20200812T061639_20m_stack_p00035.tif,T43VED_20200812T061639_20m_stack_maskf_p00035.tif,4285,0
1124,T36LWL_20200821T073621,T36LWL_20200821T073621_20m_stack_p00204.tif,T36LWL_20200821T073621_20m_stack_maskf_p00204.tif,14564,2
1125,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00153.tif,T37TEN_20200808T081609_20m_stack_maskf_p00153.tif,4400,0
1126,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00255.tif,T50TLK_20200810T030551_20m_stack_maskf_p00255.tif,6098,0
1127,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00025.tif,T22MEA_20200806T135121_20m_stack_maskf_p00025.tif,5370,0
1128,T43VED_20200812T061639,T43VED_20200812T061639_20m_stack_p00360.tif,T43VED_20200812T061639_20m_stack_maskf_p00360.tif,4139,0
1129,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00402.tif,T16SCD_20200815T162839_20m_stack_maskf_p00402.tif,10764,0
1130,T30SUG_20200821T105631,T30SUG_20200821T105631_20m_stack_p00227.tif,T30SUG_20200821T105631_20m_stack_maskf_p00227.tif,11867,24
1131,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00368.tif,T55HGV_20200827T000251_20m_stack_maskf_p00368.tif,134,0
1132,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00389.tif,T16SCD_20200815T162839_20m_stack_maskf_p00389.tif,9068,0
1133,T30SUG_20200821T105631,T30SUG_20200821T105631_20m_stack_p00378.tif,T30SUG_20200821T105631_20m_stack_maskf_p00378.tif,5993,0
1134,T43VED_20200812T061639,T43VED_20200812T061639_20m_stack_p00337.tif,T43VED_20200812T061639_20m_stack_maskf_p00337.tif,3620,0
1135,T52LFL_20200812T013719,T52LFL_20200812T013719_20m_stack_p00295.tif,T52LFL_20200812T013719_20m_stack_maskf_p00295.tif,6372,0
1136,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00033.tif,T50TLK_20200810T030551_20m_stack_maskf_p00033.tif,5086,0
1137,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00141.tif,T22MEA_20200806T135121_20m_stack_maskf_p00141.tif,5001,0
1138,T36LWL_20200821T073621,T36LWL_20200821T073621_20m_stack_p00188.tif,T36LWL_20200821T073621_20m_stack_maskf_p00188.tif,11545,0
1139,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00145.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00145.tif,7365,0
1140,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00130.tif,T37MCM_20200823T072619_20m_stack_maskf_p00130.tif,13997,0
1141,T52WES_20200812T025549,T52WES_20200812T025549_20m_stack_p00186.tif,T52WES_20200812T025549_20m_stack_maskf_p00186.tif,12082,0
1142,T30SUG_20200821T105631,T30SUG_20200821T105631_20m_stack_p00305.tif,T30SUG_20200821T105631_20m_stack_maskf_p00305.tif,6668,0
1143,T43VED_20200812T061639,T43VED_20200812T061639_20m_stack_p00275.tif,T43VED_20200812T061639_20m_stack_maskf_p00275.tif,3853,0
1144,T20JQR_20200827T141049,T20JQR_20200827T141049_20m_stack_p00301.tif,T20JQR_20200827T141049_20m_stack_maskf_p00301.tif,0,0
1145,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00299.tif,T43TGH_20200825T053651_20m_stack_maskf_p00299.tif,8612,0
1146,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00100.tif,T30PYB_20200827T102559_20m_stack_maskf_p00100.tif,4552,0
1147,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00091.tif,T19FDA_20200827T141049_20m_stack_maskf_p00091.tif,8325,0
1148,T20JQR_20200827T141049,T20JQR_20200827T141049_20m_stack_p00123.tif,T20JQR_20200827T141049_20m_stack_maskf_p00123.tif,4683,0
1149,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00034.tif,T43TGH_20200825T053651_20m_stack_maskf_p00034.tif,5033,0
1150,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00345.tif,T21LVK_20200802T141051_20m_stack_maskf_p00345.tif,5155,0
1151,T30SUG_20200821T105631,T30SUG_20200821T105631_20m_stack_p00314.tif,T30SUG_20200821T105631_20m_stack_maskf_p00314.tif,7355,0
1152,T30SUG_20200821T105631,T30SUG_20200821T105631_20m_stack_p00274.tif,T30SUG_20200821T105631_20m_stack_maskf_p00274.tif,7775,0
1153,T43VED_20200812T061639,T43VED_20200812T061639_20m_stack_p00014.tif,T43VED_20200812T061639_20m_stack_maskf_p00014.tif,4064,0
1154,T12TUQ_20200813T181931,T12TUQ_20200813T181931_20m_stack_p00120.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00120.tif,10040,0
1155,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00265.tif,T39UXT_20200823T072619_20m_stack_maskf_p00265.tif,10741,0
1156,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00373.tif,T21LVK_20200802T141051_20m_stack_maskf_p00373.tif,5608,0
1157,T52WES_20200812T025549,T52WES_20200812T025549_20m_stack_p00261.tif,T52WES_20200812T025549_20m_stack_maskf_p00261.tif,7822,0
1158,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00264.tif,T37MCM_20200823T072619_20m_stack_maskf_p00264.tif,12376,0
1159,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00021.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00021.tif,9390,0
1160,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00188.tif,T16SCD_20200815T162839_20m_stack_maskf_p00188.tif,7866,0
1161,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00137.tif,T37TEN_20200808T081609_20m_stack_maskf_p00137.tif,13724,0
1162,T30UYC_20200821T105631,T30UYC_20200821T105631_20m_stack_p00356.tif,T30UYC_20200821T105631_20m_stack_maskf_p00356.tif,8868,0
1163,T20JQR_20200827T141049,T20JQR_20200827T141049_20m_stack_p00108.tif,T20JQR_20200827T141049_20m_stack_maskf_p00108.tif,5266,0
1164,T12TUQ_20200813T181931,T12TUQ_20200813T181931_20m_stack_p00273.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00273.tif,8190,0
1165,T43VED_20200812T061639,T43VED_20200812T061639_20m_stack_p00383.tif,T43VED_20200812T061639_20m_stack_maskf_p00383.tif,3864,0
1166,T12TUQ_20200813T181931,T12TUQ_20200813T181931_20m_stack_p00225.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00225.tif,9207,0
1167,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00461.tif,T22MEA_20200806T135121_20m_stack_maskf_p00461.tif,0,0
1168,T30UYC_20200821T105631,T30UYC_20200821T105631_20m_stack_p00421.tif,T30UYC_20200821T105631_20m_stack_maskf_p00421.tif,10437,0
1169,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00437.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00437.tif,7529,0
1170,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00435.tif,T30PYB_20200827T102559_20m_stack_maskf_p00435.tif,0,0
1171,T30UYC_20200821T105631,T30UYC_20200821T105631_20m_stack_p00330.tif,T30UYC_20200821T105631_20m_stack_maskf_p00330.tif,12913,0
1172,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00081.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00081.tif,6929,0
1173,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00308.tif,T55HGV_20200827T000251_20m_stack_maskf_p00308.tif,1480,0
1174,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00224.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00224.tif,6343,0
1175,T39TWN_20200823T072619,T39TWN_20200823T072619_20m_stack_p00104.tif,T39TWN_20200823T072619_20m_stack_maskf_p00104.tif,12491,0
1176,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00129.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00129.tif,14228,0
1177,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00152.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00152.tif,6784,0
1178,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00474.tif,T30PYB_20200827T102559_20m_stack_maskf_p00474.tif,0,0
1179,T20JQR_20200827T141049,T20JQR_20200827T141049_20m_stack_p00077.tif,T20JQR_20200827T141049_20m_stack_maskf_p00077.tif,6475,0
1180,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00421.tif,T37TEN_20200808T081609_20m_stack_maskf_p00421.tif,11401,0
1181,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00132.tif,T30PYB_20200827T102559_20m_stack_maskf_p00132.tif,5644,0
1182,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00392.tif,T37TEN_20200808T081609_20m_stack_maskf_p00392.tif,9444,30
1183,T30UYC_20200821T105631,T30UYC_20200821T105631_20m_stack_p00344.tif,T30UYC_20200821T105631_20m_stack_maskf_p00344.tif,11099,0
1184,T39TWN_20200823T072619,T39TWN_20200823T072619_20m_stack_p00157.tif,T39TWN_20200823T072619_20m_stack_maskf_p00157.tif,6386,0
1185,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00441.tif,T38SPA_20200823T072619_20m_stack_maskf_p00441.tif,12164,0
1186,T49WFM_20200825T035541,T49WFM_20200825T035541_20m_stack_p00170.tif,T49WFM_20200825T035541_20m_stack_maskf_p00170.tif,3887,0
1187,T52LFL_20200812T013719,T52LFL_20200812T013719_20m_stack_p00402.tif,T52LFL_20200812T013719_20m_stack_maskf_p00402.tif,6275,0
1188,T30SUG_20200821T105631,T30SUG_20200821T105631_20m_stack_p00333.tif,T30SUG_20200821T105631_20m_stack_maskf_p00333.tif,9628,79
1189,T43VED_20200812T061639,T43VED_20200812T061639_20m_stack_p00040.tif,T43VED_20200812T061639_20m_stack_maskf_p00040.tif,4436,0
1190,T36LWL_20200821T073621,T36LWL_20200821T073621_20m_stack_p00013.tif,T36LWL_20200821T073621_20m_stack_maskf_p00013.tif,0,0
1191,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00426.tif,T43TGH_20200825T053651_20m_stack_maskf_p00426.tif,5173,0
1192,T36LWL_20200821T073621,T36LWL_20200821T073621_20m_stack_p00113.tif,T36LWL_20200821T073621_20m_stack_maskf_p00113.tif,2920,0
1193,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00368.tif,T37MCM_20200823T072619_20m_stack_maskf_p00368.tif,15919,50
1194,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00249.tif,T50TLK_20200810T030551_20m_stack_maskf_p00249.tif,5425,0
1195,T30SUG_20200821T105631,T30SUG_20200821T105631_20m_stack_p00151.tif,T30SUG_20200821T105631_20m_stack_maskf_p00151.tif,6219,0
1196,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00092.tif,T19FDA_20200827T141049_20m_stack_maskf_p00092.tif,6711,0
1197,T52WES_20200812T025549,T52WES_20200812T025549_20m_stack_p00091.tif,T52WES_20200812T025549_20m_stack_maskf_p00091.tif,14319,0
1198,T43VED_20200812T061639,T43VED_20200812T061639_20m_stack_p00455.tif,T43VED_20200812T061639_20m_stack_maskf_p00455.tif,4299,0
1199,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00453.tif,T39UXT_20200823T072619_20m_stack_maskf_p00453.tif,9674,0
1200,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00172.tif,T50TLK_20200810T030551_20m_stack_maskf_p00172.tif,5007,0
1201,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00382.tif,T38SPA_20200823T072619_20m_stack_maskf_p00382.tif,5290,0
1202,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00460.tif,T50TLK_20200810T030551_20m_stack_maskf_p00460.tif,8006,0
1203,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00165.tif,T43TGH_20200825T053651_20m_stack_maskf_p00165.tif,5683,0
1204,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00372.tif,T43TGH_20200825T053651_20m_stack_maskf_p00372.tif,6674,0
1205,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00481.tif,T21LVK_20200802T141051_20m_stack_maskf_p00481.tif,4969,0
1206,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00019.tif,T38SPA_20200823T072619_20m_stack_maskf_p00019.tif,5735,0
1207,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00285.tif,T38SPA_20200823T072619_20m_stack_maskf_p00285.tif,4861,0
1208,T30SUG_20200821T105631,T30SUG_20200821T105631_20m_stack_p00004.tif,T30SUG_20200821T105631_20m_stack_maskf_p00004.tif,5527,0
1209,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00237.tif,T50TLK_20200810T030551_20m_stack_maskf_p00237.tif,5213,0
1210,T20JQR_20200827T141049,T20JQR_20200827T141049_20m_stack_p00466.tif,T20JQR_20200827T141049_20m_stack_maskf_p00466.tif,0,0
1211,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00226.tif,T19FDA_20200827T141049_20m_stack_maskf_p00226.tif,9726,0
1212,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00420.tif,T37MCM_20200823T072619_20m_stack_maskf_p00420.tif,12349,0
1213,T30UYC_20200821T105631,T30UYC_20200821T105631_20m_stack_p00471.tif,T30UYC_20200821T105631_20m_stack_maskf_p00471.tif,10244,0
1214,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00016.tif,T55HGV_20200827T000251_20m_stack_maskf_p00016.tif,5553,0
1215,T39TWN_20200823T072619,T39TWN_20200823T072619_20m_stack_p00445.tif,T39TWN_20200823T072619_20m_stack_maskf_p00445.tif,4968,0
1216,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00111.tif,T37MCM_20200823T072619_20m_stack_maskf_p00111.tif,9054,0
1217,T43VED_20200812T061639,T43VED_20200812T061639_20m_stack_p00259.tif,T43VED_20200812T061639_20m_stack_maskf_p00259.tif,4234,0
1218,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00272.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00272.tif,4706,0
1219,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00388.tif,T38SPA_20200823T072619_20m_stack_maskf_p00388.tif,5900,0
1220,T52LFL_20200812T013719,T52LFL_20200812T013719_20m_stack_p00099.tif,T52LFL_20200812T013719_20m_stack_maskf_p00099.tif,7764,0
1221,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00145.tif,T39UXT_20200823T072619_20m_stack_maskf_p00145.tif,14127,0
1222,T43VED_20200812T061639,T43VED_20200812T061639_20m_stack_p00212.tif,T43VED_20200812T061639_20m_stack_maskf_p00212.tif,3947,0
1223,T21WXU_20200825T153911,T21WXU_20200825T153911_20m_stack_p00194.tif,T21WXU_20200825T153911_20m_stack_maskf_p00194.tif,8468,0
1224,T21WXU_20200825T153911,T21WXU_20200825T153911_20m_stack_p00124.tif,T21WXU_20200825T153911_20m_stack_maskf_p00124.tif,6565,0
1225,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00403.tif,T50TLK_20200810T030551_20m_stack_maskf_p00403.tif,6091,0
1226,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00392.tif,T39UXT_20200823T072619_20m_stack_maskf_p00392.tif,11004,0
1227,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00162.tif,T30PYB_20200827T102559_20m_stack_maskf_p00162.tif,6524,0
1228,T21WXU_20200825T153911,T21WXU_20200825T153911_20m_stack_p00318.tif,T21WXU_20200825T153911_20m_stack_maskf_p00318.tif,5121,0
1229,T20JQR_20200827T141049,T20JQR_20200827T141049_20m_stack_p00420.tif,T20JQR_20200827T141049_20m_stack_maskf_p00420.tif,0,0
1230,T43VED_20200812T061639,T43VED_20200812T061639_20m_stack_p00353.tif,T43VED_20200812T061639_20m_stack_maskf_p00353.tif,4239,0
1231,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00306.tif,T50TLK_20200810T030551_20m_stack_maskf_p00306.tif,5198,0
1232,T12TUQ_20200813T181931,T12TUQ_20200813T181931_20m_stack_p00058.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00058.tif,9634,0
1233,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00084.tif,T19FDA_20200827T141049_20m_stack_maskf_p00084.tif,10732,0
1234,T20JQR_20200827T141049,T20JQR_20200827T141049_20m_stack_p00410.tif,T20JQR_20200827T141049_20m_stack_maskf_p00410.tif,0,0
1235,T30SUG_20200821T105631,T30SUG_20200821T105631_20m_stack_p00181.tif,T30SUG_20200821T105631_20m_stack_maskf_p00181.tif,7311,43
1236,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00282.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00282.tif,12239,0
1237,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00426.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00426.tif,3660,0
1238,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00445.tif,T16SCD_20200815T162839_20m_stack_maskf_p00445.tif,9977,0
1239,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00043.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00043.tif,5081,0
1240,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00303.tif,T16SCD_20200815T162839_20m_stack_maskf_p00303.tif,8976,0
1241,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00481.tif,T55HGV_20200827T000251_20m_stack_maskf_p00481.tif,147,0
1242,T43VED_20200812T061639,T43VED_20200812T061639_20m_stack_p00438.tif,T43VED_20200812T061639_20m_stack_maskf_p00438.tif,4121,0
1243,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00031.tif,T39UXT_20200823T072619_20m_stack_maskf_p00031.tif,13936,0
1244,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00172.tif,T30PYB_20200827T102559_20m_stack_maskf_p00172.tif,5517,0
1245,T43VED_20200812T061639,T43VED_20200812T061639_20m_stack_p00169.tif,T43VED_20200812T061639_20m_stack_maskf_p00169.tif,3968,0
1246,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00165.tif,T55HGV_20200827T000251_20m_stack_maskf_p00165.tif,5894,0
1247,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00390.tif,T16SCD_20200815T162839_20m_stack_maskf_p00390.tif,9123,0
1248,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00474.tif,T43TGH_20200825T053651_20m_stack_maskf_p00474.tif,7592,0
1249,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00471.tif,T16SCD_20200815T162839_20m_stack_maskf_p00471.tif,8559,0
1250,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00216.tif,T39UXT_20200823T072619_20m_stack_maskf_p00216.tif,10530,0
1251,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00101.tif,T21LVK_20200802T141051_20m_stack_maskf_p00101.tif,5490,0
1252,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00380.tif,T22MEA_20200806T135121_20m_stack_maskf_p00380.tif,5463,0
1253,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00397.tif,T38SPA_20200823T072619_20m_stack_maskf_p00397.tif,5010,0
1254,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00149.tif,T21LVK_20200802T141051_20m_stack_maskf_p00149.tif,5583,0
1255,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00286.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00286.tif,4075,0
1256,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00177.tif,T38SPA_20200823T072619_20m_stack_maskf_p00177.tif,5249,0
